ANO;MES ;Fecha;Masculino;Femenino;Indeterminado;hora1;dia1;dias1_6;dias7_27;dias28_29;meses1_5;meses6_11;ano1;anos2_4;anos5_9;anos10_14;anos15_19;anos20_24;anos25_29;anos30_34;anos35_39;anos40_44;anos45_49;anos50_54;anos55_59;anos60_64;anos65_69;anos70_74;anos75_79;anos80_84;anos85_89;anos90_94;anos95_99;anos100;edad_desconocida1;ano2_1;anos2_2;anos2_5_14anos;anos2_15_44;anos2_45_64;anos2_65_94;edad_desconocida2;preescolar;primaria;secundaria;media;media_tecnica;normalista;tecnica;tecnologica;profesional;especializacion;maestria;doctorado;ninguno;sin_informacion;ul_vive_pareja_mas2anos;ul_vive_pareja_menos2anos;divorciado;viudo;soltero;casado;sin_informacion;Contributivo;Subsidiado;Excepcion;Especial;No_asegurado;Sin_informacion_ss;ididmasalud1;ididmasalud2;ididmasalud3;ididmasalud4;ididmasalud5;ididmasalud9;;SEXO
2005;4;1/04/2005;127;31;0;;0;0;0;0;0;0;0;0;0;6;19;43;19;16;7;10;11;6;5;11;3;0;0;1;;;;;;0;0;6;114;33;4;1;;;;;;;;;;;;;;;;;;;;;;29;40;;;;;;;;;;;;
2005;5;1/05/2005;128;44;0;;0;0;0;0;0;0;0;0;2;4;28;28;24;14;17;12;6;7;4;5;4;2;4;4;;;;;;0;0;6;123;22;18;3;;;;;;;;;;;;;;;;;;;;;;32;30;;;;;;;;;;;;
2005;6;1/06/2005;131;32;0;;0;0;0;0;0;0;0;0;1;5;26;30;23;11;9;10;9;10;8;2;6;7;2;0;;;;;;0;0;6;109;29;15;4;;;;;;;;;;;;;;;;;;;;;;38;31;;;;;;;;;;;;
2005;7;1/07/2005;149;40;0;;0;0;0;0;0;0;0;0;0;10;40;30;28;12;8;14;9;8;5;6;8;3;2;4;;;;;;0;0;10;132;28;17;2;;;;;;;;;;;;;;;;;;;;;;53;39;;;;;;;;;;;;
2005;8;1/08/2005;125;35;0;;0;0;0;0;0;0;0;0;0;6;26;28;16;12;19;13;9;8;6;7;4;2;1;1;;;;;;0;0;6;114;30;8;2;;;;;;;;;;;;;;;;;;;;;;29;33;;;;;;;;;;;;
2005;9;1/09/2005;146;40;0;;0;0;0;0;0;0;0;0;0;8;22;41;18;20;7;9;7;14;9;5;1;10;6;1;;;;;;0;0;8;117;35;24;2;;;;;;;;;;;;;;;;;;;;;;33;43;;;;;;;;;;;;
2005;10;1/10/2005;128;42;0;;0;0;0;0;0;0;0;0;1;6;31;30;20;17;14;12;11;9;6;5;3;3;2;0;;;;;;0;0;7;124;31;8;0;;;;;;;;;;;;;;;;;;;;;;31;33;;;;;;;;;;;;
2005;11;1/11/2005;140;46;0;;0;0;0;0;0;0;0;0;0;5;35;34;19;20;11;12;15;9;9;4;3;4;2;3;;;;;;0;0;5;131;37;13;0;;;;;;;;;;;;;;;;;;;;;;40;37;;;;;;;;;;;;
2005;12;1/12/2005;161;36;0;;0;0;0;0;0;0;0;0;0;7;25;41;31;21;9;13;10;9;9;7;5;3;4;2;;;;;;0;0;7;140;35;15;0;;;;;;;;;;;;;;;;;;;;;;33;55;;;;;;;;;;;;
2006;1;1/01/2006;174;39;0;;0;0;0;0;0;0;0;0;0;6;37;34;29;17;9;15;15;14;11;2;5;6;7;2;;;;;;0;0;6;141;42;24;0;;;;;;;;;;;;;;;;;;;;;;34;58;;;;;;;;;;;;
2006;2;1/02/2006;127;32;0;;0;0;0;0;0;0;0;0;0;5;25;31;23;11;9;8;10;7;9;5;7;4;3;2;;;;;;0;0;5;107;31;16;0;;;;;;;;;;;;;;;;;;;;;;22;30;;;;;;;;;;;;
2006;3;1/03/2006;135;37;0;;0;0;0;0;0;0;0;0;0;2;27;24;25;18;14;14;12;9;3;6;8;3;1;2;;;;;;0;0;2;122;30;17;1;;;;;;;;;;;;;;;;;;;;;;32;40;;;;;;;;;;;;
2006;4;1/04/2006;137;39;0;;0;0;0;0;0;0;0;0;0;9;26;26;19;29;17;9;9;8;8;3;3;1;5;2;;;;;;0;0;9;126;28;11;2;;;;;;;;;;;;;;;;;;;;;;32;48;;;;;;;;;;;;
2006;5;1/05/2006;139;42;0;;0;0;0;0;0;0;0;0;1;5;28;38;29;16;8;10;6;9;6;7;9;3;2;0;;;;;;0;0;6;129;28;16;2;;;;;;;;;;;;;;;;;;;;;;19;50;;;;;;;;;;;;
2006;6;1/06/2006;144;41;0;;0;0;0;0;0;0;0;0;0;8;25;29;31;20;20;9;7;10;3;5;5;7;4;2;;;;;;0;0;8;134;25;18;0;;;;;;;;;;;;;;;;;;;;;;34;43;;;;;;;;;;;;
2006;7;1/07/2006;151;40;0;;0;0;0;0;0;0;0;0;0;9;28;32;24;20;6;21;13;5;13;5;3;3;4;3;;;;;;0;0;9;131;36;15;0;;;;;;;;;;;;;;;;;;;;;;26;52;;;;;;;;;;;;
2006;8;1/08/2006;170;30;0;;0;0;0;0;0;0;0;0;1;4;26;34;24;16;17;16;17;11;7;5;8;5;4;2;;;;;;0;0;5;133;40;21;1;;;;;;;;;;;;;;;;;;;;;;29;43;;;;;;;;;;;;
2006;9;1/09/2006;155;44;0;;0;0;0;0;0;0;0;0;1;9;37;34;19;21;17;12;10;12;7;3;6;3;1;3;;;;;;0;0;10;140;32;17;0;;;;;;;;;;;;;;;;;;;;;;33;50;;;;;;;;;;;;
2006;10;1/10/2006;141;41;0;;0;0;0;0;0;0;0;0;0;5;29;30;28;15;18;10;12;10;4;4;3;4;4;1;;;;;;0;0;5;130;30;14;3;;;;;;;;;;;;;;;;;;;;;;34;44;;;;;;;;;;;;
2006;11;1/11/2006;111;29;0;;0;0;0;0;0;0;0;0;0;13;17;23;17;13;7;15;8;8;4;7;3;3;2;0;;;;;;0;0;13;92;27;8;0;;;;;;;;;;;;;;;;;;;;;;22;37;;;;;;;;;;;;
2006;12;1/12/2006;143;47;0;;0;0;0;0;0;0;0;0;1;7;34;44;22;18;8;12;13;7;6;3;4;2;5;0;;;;;;0;0;8;138;29;13;2;;;;;;;;;;;;;;;;;;;;;;34;48;;;;;;;;;;;;
2007;1;1/01/2007;156;49;0;;0;0;0;0;0;0;0;0;1;7;36;25;28;15;14;16;13;12;8;5;9;5;4;4;;;;;;0;0;8;134;38;24;1;;;;;;;;;;;;;;;;;;;;;;30;64;;;;;;;;;;;;
2007;2;1/02/2007;135;35;0;;0;0;0;0;0;0;0;1;0;5;19;31;23;28;10;15;6;9;7;3;5;1;5;1;;;;;;0;1;5;126;25;12;1;;;;;;;;;;;;;;;;;;;;;;28;40;;;;;;;;;;;;
2007;3;1/03/2007;136;29;0;;0;0;0;0;0;0;0;0;0;5;26;33;26;13;6;13;10;6;6;5;4;5;3;2;;;;;;0;0;5;117;27;14;2;;;;;;;;;;;;;;;;;;;;;;22;48;;;;;;;;;;;;
2007;4;1/04/2007;128;39;0;;0;0;0;0;0;0;0;0;0;4;25;33;20;15;13;16;9;12;5;4;2;3;3;1;;;;;;0;0;4;122;30;11;0;;;;;;;;;;;;;;;;;;;;;;30;40;;;;;;;;;;;;
2007;5;1/05/2007;181;39;1;;0;0;0;0;0;0;0;0;0;6;29;30;37;23;20;11;20;10;9;5;6;5;7;2;;;;;;0;0;6;150;44;21;0;;;;;;;;;;;;;;;;;;;;;;51;55;;;;;;;;;;;;
2007;6;1/06/2007;129;44;0;;0;0;0;0;0;0;0;0;0;7;26;30;21;23;14;15;6;8;6;4;2;3;4;0;;;;;;0;0;7;129;24;12;1;;;;;;;;;;;;;;;;;;;;;;28;51;;;;;;;;;;;;
2007;7;1/07/2007;152;36;0;;0;0;0;0;0;0;0;0;0;6;31;30;22;20;17;12;4;8;6;7;9;6;5;3;;;;;;0;0;6;132;25;24;1;;;;;;;;;;;;;;;;;;;;;;26;57;;;;;;;;;;;;
2007;8;1/08/2007;118;39;0;;0;0;0;0;0;0;0;0;1;6;38;24;19;12;12;9;6;8;6;4;3;5;1;1;;;;;;0;0;7;114;24;11;1;;;;;;;;;;;;;;;;;;;;;;26;46;;;;;;;;;;;;
2007;9;1/09/2007;150;41;0;;0;0;0;0;0;0;0;0;0;5;26;39;27;13;22;3;11;10;5;10;4;9;4;1;;;;;;0;0;5;130;36;20;0;;;;;;;;;;;;;;;;;;;;;;39;57;;;;;;;;;;;;
2007;10;1/10/2007;139;45;0;;0;0;0;0;0;0;0;0;0;14;29;26;33;16;11;11;8;11;2;7;7;7;1;1;;;;;;0;0;14;126;28;16;0;;;;;;;;;;;;;;;;;;;;;;35;68;;;;;;;;;;;;
2007;11;1/11/2007;147;27;0;;0;0;0;0;0;0;0;0;0;5;25;34;27;13;18;9;6;9;6;6;5;6;0;2;;;;;;0;0;5;126;27;13;3;;;;;;;;;;;;;;;;;;;;;;27;47;;;;;;;;;;;;
2007;12;1/12/2007;179;35;0;;0;0;0;0;0;0;0;0;1;5;27;32;24;21;25;19;19;12;9;4;5;8;2;1;;;;;;0;0;6;148;44;16;0;;;;;;;;;;;;;;;;;;;;;;47;54;;;;;;;;;;;;
2008;1;1/01/2008;172;40;0;0;0;0;0;0;0;0;0;0;0;8;31;40;23;23;16;10;15;13;7;6;8;6;3;1;0;0;0;0;2;0;0;8;143;41;18;2;1;59;27;29;0;0;0;0;7;0;0;0;12;77;28;17;5;5;93;33;31;40;67;2;2;31;70;20;67;0;2;2;90;;
2008;2;1/02/2008;141;29;0;0;0;0;0;0;0;0;0;0;0;11;20;22;18;17;18;15;12;7;5;10;6;4;2;0;1;0;1;0;1;0;0;11;110;34;14;1;0;48;22;23;0;0;0;0;9;0;0;0;10;58;12;12;7;5;82;33;19;42;41;0;0;45;42;24;41;0;0;0;60;;
2008;3;1/03/2008;149;43;0;0;0;0;0;0;0;0;0;0;1;3;30;31;21;26;14;6;16;9;11;2;4;8;5;2;2;0;0;0;1;0;0;4;128;38;21;1;0;52;31;29;0;0;0;0;15;0;0;0;9;56;26;19;7;4;81;37;18;43;58;2;0;36;53;28;58;0;0;2;68;;
2008;4;1/04/2008;117;40;0;0;0;0;0;0;0;0;0;0;1;7;23;28;14;12;14;13;11;7;8;6;4;2;3;1;1;0;0;0;2;0;0;8;104;32;11;2;0;44;26;25;0;0;1;1;5;1;0;0;3;51;21;10;5;6;68;27;20;38;45;6;2;22;44;27;45;0;2;6;55;;
2008;5;1/05/2008;138;41;0;0;0;0;0;0;0;0;0;0;0;7;21;35;22;24;13;14;8;11;4;7;2;2;5;1;1;0;0;0;2;0;0;7;129;30;11;2;3;57;33;21;1;0;1;0;4;0;0;0;7;52;28;17;6;4;85;25;14;33;63;3;1;34;45;21;63;0;1;3;57;;
2008;6;1/06/2008;144;34;0;0;0;0;0;0;0;0;0;0;0;8;24;32;23;20;11;17;18;5;5;7;3;3;2;0;0;0;0;0;0;0;0;8;127;35;8;0;0;55;24;25;0;0;1;0;10;0;0;0;8;55;23;14;8;2;87;24;20;31;44;6;2;51;44;21;44;0;2;6;54;;
2008;7;1/07/2008;146;42;0;0;0;0;0;0;0;0;0;0;0;2;23;36;20;16;18;13;12;10;12;10;5;7;2;1;1;0;0;0;0;0;0;2;126;44;16;0;1;58;32;17;0;1;0;0;10;0;0;0;6;63;25;11;8;7;80;38;19;39;55;5;0;50;39;24;55;0;0;5;54;;
2008;8;1/08/2008;178;38;0;0;0;0;0;0;0;0;0;0;0;6;33;35;36;25;22;15;13;7;4;5;1;2;8;2;1;0;0;0;1;0;0;6;166;29;14;1;0;46;35;36;2;0;0;2;12;0;0;0;7;76;31;13;12;2;100;34;24;47;66;4;0;47;52;39;66;0;0;4;60;;
2008;9;1/09/2008;154;31;0;0;0;0;0;0;0;0;0;0;0;11;21;28;20;19;17;12;8;13;7;5;7;11;2;3;1;0;0;0;0;0;0;11;117;33;24;0;0;52;28;27;0;0;0;2;10;0;0;0;9;57;28;13;10;8;72;27;27;43;63;1;1;36;41;34;63;0;1;1;50;;
2008;10;1/10/2008;145;41;0;0;0;0;0;0;0;0;0;0;0;8;31;24;24;13;14;10;17;10;7;8;3;2;6;5;1;1;0;0;2;0;0;8;116;42;18;2;2;59;28;26;0;0;1;0;8;0;0;0;8;54;28;9;3;7;82;36;21;42;49;6;1;48;40;34;49;0;1;6;48;;
2008;11;1/11/2008;141;43;0;0;0;0;0;0;0;0;0;0;0;12;25;30;26;16;11;13;5;11;11;9;4;5;3;1;0;0;0;0;2;0;0;12;121;36;13;2;0;54;24;22;1;0;1;1;8;0;0;0;7;66;27;10;5;7;87;29;19;38;52;7;0;52;35;33;52;0;0;7;40;;
2008;12;1/12/2008;158;29;0;0;0;0;0;0;0;0;0;0;0;5;32;30;28;16;22;9;9;8;9;2;7;4;3;2;0;0;0;0;1;0;0;5;137;28;16;1;0;45;28;25;1;0;1;2;6;0;0;0;8;71;24;15;12;3;85;27;21;36;54;5;0;54;38;30;54;0;0;5;44;;
2009;1;1/01/2009;168;38;0;0;0;0;0;0;0;0;0;0;0;7;28;35;27;17;15;16;16;9;12;7;7;2;6;0;0;1;0;0;1;0;0;7;138;44;16;1;0;62;22;32;2;0;0;0;10;0;0;0;9;69;30;12;8;7;85;34;30;42;64;6;3;51;40;34;64;0;3;6;48;;
2009;2;1/02/2009;140;27;0;0;0;0;0;0;0;0;0;0;0;4;20;22;22;17;14;9;9;11;12;9;2;7;5;3;0;0;1;0;0;0;0;4;104;41;18;0;0;56;14;28;0;0;0;2;11;0;0;0;9;47;33;13;13;6;63;27;12;32;53;3;3;43;33;27;53;0;3;3;38;;
2009;3;1/03/2009;146;49;0;0;0;0;0;0;0;0;0;0;0;6;34;25;23;20;20;7;9;11;11;8;6;6;3;0;1;0;1;0;4;0;0;6;129;39;17;4;0;63;22;27;0;1;0;1;11;0;0;0;8;62;44;8;10;3;73;33;24;45;56;5;1;61;27;37;56;0;1;5;35;;
2009;4;1/04/2009;143;41;0;0;0;0;0;0;0;0;0;0;0;13;24;35;25;13;18;9;12;6;5;4;2;8;4;4;0;0;0;0;2;0;0;13;124;27;18;2;0;52;28;18;1;0;3;1;11;1;0;1;6;62;26;9;7;4;92;24;22;32;68;3;0;49;32;29;68;1;0;3;34;;
2009;5;1/05/2009;165;46;0;0;0;0;0;0;0;0;0;0;1;10;27;38;23;22;11;10;20;14;8;10;10;5;1;1;0;0;0;0;0;0;0;11;131;52;17;0;0;62;29;27;2;0;2;3;9;1;0;0;4;72;32;14;8;5;88;35;29;40;63;6;1;58;43;37;63;0;1;6;46;;
2009;6;1/06/2009;172;40;0;0;0;0;0;0;0;0;0;0;0;6;25;51;28;25;17;13;12;10;3;6;6;2;4;0;2;2;0;0;0;0;0;6;159;31;16;0;0;54;30;24;3;0;2;0;10;0;0;0;5;84;31;9;9;10;98;30;25;32;79;8;2;55;36;28;79;0;2;8;40;;
2009;7;1/07/2009;118;35;0;0;0;0;0;0;0;0;0;0;0;5;25;20;19;16;16;5;16;4;12;6;3;1;2;2;1;0;0;0;0;0;0;5;101;38;9;0;0;48;27;16;1;0;0;1;4;1;0;0;5;50;19;12;8;6;68;21;19;17;52;7;0;51;26;16;52;0;0;7;27;;
2009;8;1/08/2009;151;30;0;0;0;0;0;0;0;0;0;0;0;3;24;22;23;22;10;23;11;13;8;5;6;2;2;4;2;0;0;0;1;0;0;3;124;37;16;1;1;55;21;19;2;0;1;1;5;0;1;0;4;71;35;7;10;5;57;35;32;27;58;5;0;49;42;25;58;0;0;5;44;;
2009;9;1/09/2009;160;43;0;0;0;0;0;0;0;0;0;0;0;10;29;35;26;8;12;21;11;9;13;3;10;8;4;2;1;1;0;0;0;0;0;10;131;36;26;0;0;59;39;27;0;0;0;3;9;0;0;0;8;58;30;9;9;8;87;39;21;38;88;5;1;41;30;37;88;0;1;5;31;;
2009;10;1/10/2009;132;34;0;0;0;0;0;0;0;0;0;0;0;4;25;29;13;13;16;12;11;12;10;5;7;4;3;1;1;0;0;0;0;0;0;4;108;38;16;0;0;45;17;28;0;0;1;0;12;0;0;0;7;56;29;7;9;2;66;34;19;39;51;4;1;41;30;36;51;1;1;4;32;;
2009;11;1/11/2009;149;28;0;0;0;0;0;0;0;0;0;0;0;8;29;26;19;22;15;15;14;7;7;3;4;3;3;1;0;0;0;0;1;0;0;8;126;31;11;1;0;50;25;21;1;0;0;1;6;1;0;0;12;60;34;11;10;6;76;19;21;25;59;3;0;53;37;23;59;1;0;3;38;;
2009;12;1/12/2009;169;37;0;0;0;0;0;0;0;0;0;0;0;9;29;31;35;21;19;20;9;5;7;7;4;3;4;1;1;0;0;0;1;0;0;9;155;28;13;1;0;57;38;26;0;0;3;0;6;0;0;0;8;68;43;9;11;1;95;29;18;20;92;2;1;59;32;20;92;0;1;2;32;;
2010;1;1/01/2010;155;37;0;0;0;0;0;0;0;0;0;0;1;6;30;27;30;19;17;7;17;12;6;6;4;6;3;1;0;0;0;0;0;0;0;7;130;41;14;0;0;70;27;17;1;0;3;2;4;0;0;0;9;59;35;13;8;0;74;43;19;31;72;3;0;53;33;28;72;0;0;3;36;;
2010;2;1/02/2010;112;22;0;0;0;0;0;0;0;0;0;0;0;6;10;22;18;19;18;10;7;6;5;3;4;2;2;2;0;0;0;0;0;0;0;6;97;21;10;0;0;35;21;18;0;0;0;3;7;2;0;0;8;40;30;5;7;1;49;25;17;24;42;2;2;41;23;24;42;0;2;2;23;;
2010;3;1/03/2010;143;30;0;0;0;0;0;0;0;0;0;0;0;4;32;16;23;13;11;12;18;10;8;4;8;3;5;2;3;0;0;0;1;0;0;4;107;40;21;1;0;56;25;20;0;0;1;1;3;0;0;0;6;61;41;7;11;3;64;27;20;29;64;3;1;38;38;26;64;0;1;3;41;;
2010;4;1/04/2010;143;45;0;0;0;0;0;0;0;0;0;0;0;7;25;32;26;19;11;20;11;7;6;6;3;4;3;4;1;1;1;0;1;0;0;7;133;30;17;1;0;45;34;24;1;1;4;0;8;1;0;0;9;61;32;9;10;9;83;23;22;40;66;8;2;42;30;39;66;0;2;8;31;;
2010;5;1/05/2010;158;41;0;0;0;0;0;0;0;0;0;0;1;8;29;38;24;25;13;7;13;7;7;9;3;7;1;2;1;1;0;0;3;0;0;9;136;36;15;3;1;51;30;18;3;1;2;3;8;0;0;0;5;77;26;10;6;4;87;37;29;37;62;10;1;45;44;35;62;0;1;10;46;;
2010;6;1/06/2010;156;26;0;0;0;0;0;0;0;0;0;0;0;3;32;32;27;16;9;14;11;11;6;7;3;3;2;2;1;0;0;0;3;0;0;3;130;35;11;3;0;51;23;25;3;0;0;2;5;1;1;0;6;65;31;5;9;4;89;20;24;36;54;7;0;52;33;35;54;0;0;7;34;;
2010;7;1/07/2010;152;35;0;0;0;0;0;0;0;0;0;0;0;5;33;24;18;22;16;8;15;15;13;7;3;5;2;1;0;0;0;0;0;0;0;5;121;50;11;0;1;51;29;28;1;0;3;0;8;0;0;0;7;59;37;1;9;6;82;33;19;36;59;2;1;53;36;36;59;0;1;2;36;;
2010;8;1/08/2010;137;41;0;0;0;0;0;0;0;0;0;0;0;11;35;29;23;15;11;4;16;13;6;2;3;4;4;1;0;0;1;0;0;0;0;11;117;37;13;0;0;52;24;21;2;0;2;1;11;0;0;0;4;61;29;9;8;5;80;24;23;34;61;4;0;47;32;34;61;0;0;4;32;;
2010;9;1/09/2010;144;28;0;0;0;0;0;0;0;0;0;0;0;3;21;39;17;22;11;9;9;13;7;3;5;3;3;4;1;1;0;0;1;0;0;3;119;32;17;1;0;51;27;21;1;0;2;2;9;1;0;0;5;53;35;11;9;8;60;20;29;37;52;7;0;44;32;37;52;0;0;7;32;;
2010;10;1/10/2010;141;32;0;0;0;0;0;0;0;0;0;0;3;6;22;32;28;18;10;9;13;7;6;9;2;4;2;0;0;1;0;0;1;0;0;9;119;35;9;1;0;38;32;25;3;0;1;2;7;0;0;0;7;58;34;7;3;3;87;15;24;28;60;4;1;42;38;26;60;0;1;4;40;;
2010;11;1/11/2010;127;25;0;0;0;0;0;0;0;0;0;0;0;12;17;26;27;10;12;9;1;12;4;3;6;4;4;3;1;0;0;0;1;0;0;12;101;20;18;1;1;43;19;21;2;0;1;1;6;0;0;0;8;50;21;5;7;3;73;23;20;28;54;3;1;43;23;28;54;0;1;3;23;;
2010;12;1/12/2010;152;36;0;0;0;0;0;0;0;0;0;0;0;4;35;29;32;23;17;12;8;6;3;8;4;4;0;3;0;0;0;0;0;0;0;4;148;25;11;0;0;49;44;13;2;1;4;0;5;0;0;0;8;62;43;10;6;2;85;20;22;35;63;5;1;51;33;35;63;0;1;5;33;;
2011;1;1/01/2011;157;38;0;0;0;0;0;0;0;0;1;0;2;10;27;17;31;12;15;13;14;16;7;10;5;2;2;3;2;3;0;0;3;0;1;12;115;47;17;3;1;62;31;16;1;0;0;1;10;1;1;0;6;65;36;5;6;4;81;32;31;39;75;7;1;43;30;38;75;1;1;7;30;;
2011;2;1/02/2011;122;29;0;0;0;0;0;0;0;0;0;0;0;5;15;25;23;13;9;11;10;8;9;3;7;5;2;3;2;0;0;0;1;0;0;5;96;30;19;1;0;31;25;19;0;1;3;1;5;0;1;0;9;56;29;3;5;2;62;24;26;21;53;6;0;43;28;21;53;0;0;6;28;;
2011;3;1/03/2011;128;32;0;0;0;0;0;0;0;0;0;0;0;3;25;24;16;21;13;16;9;8;7;4;6;4;1;1;1;0;1;0;0;0;0;3;115;28;14;0;0;48;37;12;0;0;1;6;8;0;0;0;6;42;28;9;10;5;66;29;13;28;68;4;0;39;21;28;68;0;0;4;21;;
2011;4;1/04/2011;139;23;0;0;0;0;0;0;0;0;0;0;0;6;19;27;21;11;15;10;18;9;6;2;5;6;3;3;0;0;1;0;0;0;0;6;103;35;18;0;0;47;33;17;2;0;2;0;2;0;0;0;6;53;38;6;9;2;65;25;17;26;62;7;0;48;19;26;62;0;0;7;19;;
2011;5;1/05/2011;147;35;0;0;0;0;0;0;0;0;0;0;0;6;21;35;18;15;16;13;15;15;12;3;3;5;0;4;1;0;0;0;0;0;0;6;118;45;13;0;0;46;29;25;2;0;3;2;10;1;0;0;8;56;26;7;4;3;84;37;21;37;58;5;3;52;27;37;58;0;3;5;27;;
2011;6;1/06/2011;142;33;0;0;0;0;0;0;0;0;0;0;0;6;22;23;27;9;11;18;20;7;13;5;4;3;1;4;0;0;0;0;2;0;0;6;110;45;12;2;1;50;27;17;1;0;3;0;5;0;0;0;8;63;34;9;13;5;65;24;25;29;64;4;2;43;33;29;64;0;2;4;33;;
2011;7;1/07/2011;132;29;0;0;0;0;0;0;0;0;0;0;0;4;22;27;26;16;6;7;9;13;9;6;3;3;5;2;2;1;0;0;0;0;0;4;104;37;16;0;1;46;22;27;0;0;0;0;6;0;0;0;5;54;23;9;4;3;78;26;18;35;64;6;0;35;21;35;64;0;0;6;21;;
2011;8;1/08/2011;137;32;0;0;0;0;0;0;0;0;0;0;0;5;29;36;25;7;17;14;10;10;5;2;1;4;2;2;0;0;0;0;0;0;0;5;128;27;9;0;0;43;22;24;2;0;2;2;11;0;0;0;2;61;32;6;8;2;75;18;28;35;56;7;1;34;36;35;56;0;1;7;36;;
